source;source_lat;source_lng;target;target_lat;target_lng;cost;directed
253406626;-3.7387555;-38.5244268;253406628;-3.7386153;-38.5243931;0.000144193377102141;t
621913079;-3.7362172;-38.4775964;621912989;-3.7366455;-38.4761158;0.00154130375007718;f
626124897;-3.7407595;-38.5539631;265075304;-3.7400635;-38.554083;0.000706252086722409;f
100463678;-3.753811;-38.4877867;100489170;-3.753856;-38.4900224;0.00223615283243337;f
616919286;-3.7709544;-38.4871343;616919287;-3.7703549;-38.489602;0.00253947702096008;f
263283883;-3.7470862;-38.569144;263283886;-3.7471936;-38.5687623;0.000396521941383802;f
582268056;-3.8257481;-38.4796772;582268057;-3.8273966;-38.480793;0.00199061846922051;f
1304306448;-3.7013551;-38.5872943;1304306780;-3.7013711;-38.5873694;7.67854803949468e-05;t
263330945;-3.7778494;-38.5956;263330946;-3.777067;-38.5951905;0.0008830855054845;f
263930402;-3.7706373;-38.5109399;263930417;-3.7709183;-38.5123738;0.00146117425723487;f
599631718;-3.7282115;-38.490009;599631714;-3.7280935;-38.488969;0.00104667282376433;f
1304306409;-3.7254785;-38.5960224;1304306351;-3.7258565;-38.5958934;0.000399405808671194;t
100515925;-3.6977989;-38.615885;100468674;-3.6970255;-38.6161421;0.000815014091902292;f
622394170;-3.8147837;-38.4788785;622394171;-3.8141241;-38.4782417;0.000916834990607952;f
595250567;-3.7209246;-38.6593544;595250569;-3.7209246;-38.6595689;0.000214499999998452;f
616663097;-3.719336;-38.5640934;616663068;-3.7183358;-38.5648055;0.00122779739778261;f
622541560;-3.7679781;-38.5155121;622541683;-3.767764;-38.5143963;0.00113615511705136;f
628524930;-3.7669628;-38.5529056;263929938;-3.7675116;-38.5532737;0.000660816956499409;f
264898922;-3.747717;-38.5359866;264898923;-3.7504374;-38.5368565;0.00285609911767702;t
264943559;-3.7904891;-38.5399697;264943561;-3.7907172;-38.5392645;0.000741172483298121;t
264954397;-3.8306077;-38.5311709;264954398;-3.8303351;-38.5308781;0.000400053246453549;f
628524062;-3.7737409;-38.5589615;628524063;-3.7742333;-38.5594764;0.000712446327802319;f
1270762023;-3.7370441;-38.6127004;1270762024;-3.7369608;-38.6121307;0.00057575774419434;t
263973499;-3.7370572;-38.6460951;263973500;-3.7371884;-38.6461573;0.000145197382897231;t
619231050;-3.745019;-38.4947089;619231052;-3.7459505;-38.4950331;0.000986305170827514;t
263284397;-3.7626801;-38.5613121;263284401;-3.7621688;-38.5613277;0.00051153792625748;f
1288548161;-3.7480231;-38.5666574;1288548292;-3.7476874;-38.5669795;0.000465234242079928;f
621557233;-3.7387574;-38.4937873;571723589;-3.7378216;-38.4935015;0.000978469866679423;t
100494691;-3.7670965;-38.4998422;100515341;-3.7673538;-38.4988154;0.00105854689551804;f
265075359;-3.7477362;-38.5561488;265075330;-3.7470986;-38.5568611;0.000955983812621601;f
1288548339;-3.7540383;-38.5575289;1288548140;-3.7531785;-38.558373;0.00120489038920674;f
893399732;-3.7421962;-38.500185;571729304;-3.7412613;-38.4998682;0.000987117140971558;t
263330826;-3.8010088;-38.587555;263330830;-3.7996168;-38.5864834;0.00175669876757705;f
482168692;-3.7367639;-38.5073415;476760473;-3.7375925;-38.5076099;0.000870985947072274;t
264770990;-3.7486634;-38.5299694;264770657;-3.7484355;-38.5298935;0.000240206619392231;f
264955017;-3.8446256;-38.5596657;264955016;-3.844477;-38.5586971;0.000979932609921054;f
574430492;-3.7462466;-38.4940995;619231052;-3.7459505;-38.4950331;0.000979430533527583;t
622031743;-3.7915178;-38.4750952;622031859;-3.7927539;-38.4750429;0.00123720592465472;f
622392191;-3.8007171;-38.4948752;622392195;-3.8000106;-38.4951756;0.000767712452680356;f
264900316;-3.7489744;-38.5392541;265639805;-3.7477227;-38.5387132;0.00136357093691664;f
100438158;-3.7463704;-38.6281126;100507558;-3.7480191;-38.6282794;0.0016571161486144;f
264770314;-3.7496568;-38.528784;264770968;-3.7491317;-38.5293952;0.000805788713002288;t
253412143;-3.7535793;-38.5231279;253412144;-3.753515;-38.5232427;0.000131580887668725;t
1243889509;-3.8242971;-38.6211023;1243889439;-3.8239943;-38.6207989;0.000428648340717657;t
100447269;-3.7117214;-38.6148525;100514134;-3.7130117;-38.6174184;0.00287205795554377;f
616541871;-3.7542374;-38.5180367;616541941;-3.7553419;-38.5178094;0.00112764601715359;f
759730203;-3.7329604;-38.4567411;759730206;-3.7338276;-38.4562691;0.000987329651130782;f
1463125663;-3.7279342;-38.5556337;344787583;-3.7289007;-38.5555546;0.000969731437048569;f
990031792;-3.7577541;-38.5275312;990031807;-3.7569188;-38.5279384;0.000929267415763005;f
626197963;-3.7632011;-38.5420883;626198063;-3.7617569;-38.5416351;0.00151363928331754;f
540457607;-3.855;-38.474;540457614;-3.846;-38.467;0.01140175425099;f
100440056;-3.7670714;-38.4580061;100512308;-3.767071;-38.4574928;0.000513300155855746;f
712721794;-3.8140102;-38.575235;712721793;-3.814293;-38.5751275;0.000302542707728846;t
1289742025;-3.7113108;-38.5865219;1289742282;-3.7111783;-38.5881794;0.00166278756911432;f
1247899988;-3.7770881;-38.6215103;1247899989;-3.7765907;-38.615992;0.00554067158835315;t
365796293;-3.7334102;-38.6498343;365796209;-3.7346557;-38.6500214;0.00125947475560222;f
264770412;-3.7456207;-38.523928;264770409;-3.7455198;-38.5232332;0.000702088206707128;f
622540447;-3.7530329;-38.5307256;264900307;-3.7535292;-38.5310706;0.000604432535525698;f
1283719475;-3.7510132;-38.615659;344782317;-3.7511508;-38.6156763;0.000138683272242381;t
622414403;-3.7916711;-38.4769058;622414402;-3.7920426;-38.4768756;0.00037272548879817;f
265626386;-3.7415526;-38.5264232;265626389;-3.7416107;-38.5263371;0.000103869244729785;f
100430939;-3.6992211;-38.58821;100499520;-3.6995079;-38.5882078;0.000286808437811732;f
626124795;-3.736049;-38.5492764;626124763;-3.735883;-38.5484852;0.000808426521083869;f
1289742304;-3.7496164;-38.6096988;1289742092;-3.7497564;-38.6110713;0.00137962177788193;f
100479811;-3.7014154;-38.5949108;265084927;-3.7016378;-38.5945823;0.000396703932424629;f
1289742021;-3.7485049;-38.6096961;1289742069;-3.7490234;-38.6096974;0.00051850162969859;f
1524517351;-3.766337;-38.6525645;1524517347;-3.7663319;-38.6525094;5.53355220423961e-05;f
626198119;-3.7671158;-38.5290732;626198378;-3.7667839;-38.530028;0.00101084155534113;f
1271040218;-3.7731325;-38.5981808;1271040217;-3.7729987;-38.5980359;0.000197226899789644;t
616662783;-3.7176979;-38.5743823;616662784;-3.7169808;-38.576363;0.0021065148705834;f
599631400;-3.7270684;-38.4997126;599631394;-3.7260952;-38.4993927;0.00102442874325166;t
622394190;-3.8178988;-38.4765611;622394191;-3.8184448;-38.4758959;0.000860585289207449;f
1288548337;-3.7593803;-38.5731014;1285207983;-3.759489;-38.5735399;0.000451772000018947;f
1295889446;-3.73152;-38.577472;1302848018;-3.7319469;-38.5774151;0.000430675306930376;f
263982114;-3.7621214;-38.6414657;263982113;-3.7618752;-38.6422286;0.000801642594931021;f
616918359;-3.7903043;-38.4760556;622050720;-3.7902364;-38.4753164;0.000742311962727111;f
629736966;-3.7462898;-38.5535096;265075355;-3.7456943;-38.5542299;0.000934586721501519;f
622393151;-3.7845413;-38.4998319;622392747;-3.7850523;-38.4999814;0.000532420181813005;f
629736950;-3.7469803;-38.5527849;629736966;-3.7462898;-38.5535096;0.00100098968026604;f
1327019172;-3.7565273;-38.5474318;629736211;-3.756299;-38.547751;0.000392440479563512;f
759654134;-3.7167191;-38.4751572;759654139;-3.7169065;-38.4752108;0.000194914647987305;t
477466813;-3.7339111;-38.5122369;482156286;-3.7342107;-38.5111819;0.00109671562403486;t
622393934;-3.7975591;-38.4944031;622393955;-3.7965206;-38.4942851;0.00104518240034934;f
1288548405;-3.7459318;-38.5630087;265075399;-3.7460616;-38.563142;0.000186056254934912;f
1194287057;-3.8520011;-38.5883889;1194287064;-3.8522045;-38.5884318;0.000207874890259539;t
1295782674;-3.7647187;-38.5892308;1295783835;-3.7643262;-38.5899826;0.000848091675465641;t
264770584;-3.7326582;-38.5425086;264770619;-3.7319529;-38.5426771;0.000725148495137497;t
1295889395;-3.7224723;-38.5563603;706450498;-3.7215056;-38.5565904;0.000993707653185065;f
616927903;-3.7742196;-38.4792165;622414457;-3.7741142;-38.4781031;0.00111837771794809;f
1285207986;-3.7499395;-38.582638;1285208022;-3.7492606;-38.5833234;0.000964716730441027;f
759729601;-3.7516316;-38.4467526;759729609;-3.7535158;-38.445905;0.0020660676174803;t
1524517399;-3.7676864;-38.6367497;1524517400;-3.7677183;-38.6365671;0.000185365503804799;t
622392932;-3.7783794;-38.4985562;622392940;-3.7785463;-38.4978578;0.000718065575004352;f
1368156071;-3.7429963;-38.4673233;1368156063;-3.7431137;-38.4670291;0.000316759214545303;f
263973354;-3.74439;-38.6169372;263973357;-3.744584;-38.6172427;0.000361892594560335;f
1524517247;-3.7441489;-38.6607339;1524517250;-3.7453241;-38.6607518;0.00117533631357166;f
100511962;-3.7645161;-38.4961225;100446792;-3.7655477;-38.4965064;0.00110071693454875;f
263284141;-3.7714926;-38.5648378;263284145;-3.7715041;-38.564688;0.000150240773429811;f
263930326;-3.7529188;-38.5036426;616541998;-3.7532007;-38.5027247;0.000960212486898157;f
264898948;-3.7408715;-38.5992082;264898949;-3.7407735;-38.5985206;0.000694548601610269;t
1194468399;-3.844452;-38.6042424;1194468403;-3.8451371;-38.6047252;0.00083812758575319;f
1295783326;-3.74556;-38.5938382;1295782871;-3.7458818;-38.5937906;0.000325301398706213;f
621912998;-3.7351905;-38.4711487;616325662;-3.7355895;-38.4697138;0.00148934180428771;f
263929672;-3.7832979;-38.5251238;263929674;-3.7830963;-38.525048;0.000215379200483072;t
264943823;-3.8215781;-38.5190077;264943825;-3.8220332;-38.5197279;0.000851941341874395;f
344782866;-3.7648768;-38.647232;344782867;-3.7647708;-38.6473995;0.000198222728259911;t
1295889075;-3.7005682;-38.5810394;1295889384;-3.7005574;-38.5808623;0.000177428999886391;f
1355406427;-3.758995;-38.6360273;1355406218;-3.7599045;-38.6365954;0.00107234689349803;f
264955178;-3.7983784;-38.5025828;264955238;-3.7977465;-38.501216;0.00150580206202488;t
263929433;-3.7875124;-38.5478363;263929822;-3.7874075;-38.5480265;0.000217209691311069;t
616676272;-3.7315107;-38.4958738;616676156;-3.7324573;-38.4961408;0.000983534727399567;t
263283385;-3.8032291;-38.6148189;263283388;-3.8032798;-38.6147004;0.000128890418579163;f
1355406384;-3.747794;-38.6038387;1355406646;-3.7470285;-38.6035544;0.000816588476527966;f
616541972;-3.742364;-38.5138793;476752576;-3.7418892;-38.513721;0.000500493686274335;t
100434782;-3.7652908;-38.4983032;100453794;-3.76658;-38.4984314;0.00129555852048439;f
263984709;-3.7835165;-38.629918;263984710;-3.783971;-38.6300547;0.000474612620986511;f
265626122;-3.7237911;-38.527391;265626123;-3.724018;-38.5267056;0.00072198114241473;t
621912993;-3.7335942;-38.4742705;621912994;-3.7330057;-38.4739165;0.000686766517821885;f
253383395;-3.7793425;-38.5427233;253383396;-3.7794043;-38.542549;0.000184931690089036;t
622394156;-3.8174599;-38.4785459;622394157;-3.8167427;-38.4779987;0.000902110680570675;f
265626338;-3.7399088;-38.5313224;265626339;-3.7388822;-38.5309889;0.00107941178889343;f
622542178;-3.7465434;-38.4985088;616348318;-3.7466033;-38.4985359;6.57451138853294e-05;t
622022537;-3.7714501;-38.4743026;622022538;-3.7713644;-38.4738413;0.000469193115896342;f
622539597;-3.7877084;-38.5232691;622539591;-3.787505;-38.5242454;0.000997262879082452;f
321006569;-3.7703778;-38.4366977;321006570;-3.770611;-38.4364137;0.000367475495782338;f
781766699;-3.7099702;-38.4674855;781766702;-3.7106982;-38.4670242;0.000861847834599934;f
253390894;-3.7787203;-38.5154384;253390895;-3.7788402;-38.515774;0.00035637532181646;t
622541215;-3.7758039;-38.5147718;622541217;-3.7756433;-38.5139028;0.000883715655628403;f
616918517;-3.7894507;-38.4805923;616918309;-3.7894428;-38.4803537;0.000238730747910769;t
253406689;-3.7247952;-38.5034715;253406688;-3.7248376;-38.5033686;0.0001112931714003;t
622051024;-3.7830977;-38.4750751;622051025;-3.7833958;-38.4783788;0.0033171218397918;f
477466875;-3.7435637;-38.5190518;477466876;-3.742553;-38.5186828;0.00107595329359581;t
100447214;-3.6958598;-38.6045934;100515604;-3.6977921;-38.6004863;0.00453894852361097;f
1304306914;-3.7133516;-38.6037571;1304306307;-3.713435;-38.6034032;0.00036359423812847;f
263335249;-3.714484;-38.5443427;263335250;-3.714388;-38.5441328;0.000230811633157137;f
759730331;-3.7301125;-38.4611292;759730332;-3.7295404;-38.4599618;0.0013000466030109;f
1295783825;-3.763716;-38.5768714;1295782518;-3.7633043;-38.5776435;0.000875005885693513;f
1295783519;-3.764782;-38.5774021;1295783342;-3.7647184;-38.5773579;7.74506294344116e-05;f
628524892;-3.7744688;-38.5569337;628524895;-3.7752182;-38.5570303;0.000755600370565914;f
265206946;-3.6885926;-38.6532247;265206949;-3.6884973;-38.6535887;0.000376268640732007;t
626197967;-3.7642855;-38.5386742;626198021;-3.7627761;-38.5382055;0.00158049614045918;f
1270765884;-3.7496931;-38.5843816;1270765887;-3.7492489;-38.5845425;0.000472443065351957;t
1304307285;-3.7234283;-38.5949718;1304306747;-3.7228541;-38.5969525;0.00206225074372365;f
264898931;-3.7620877;-38.5403402;626198043;-3.7619321;-38.5409494;0.000628757504924889;f
1289742174;-3.7386501;-38.5942305;1289742320;-3.7386822;-38.5941393;9.66842800044758e-05;f
265021017;-3.7243919;-38.5323953;265021033;-3.7247564;-38.5312922;0.00116176153318483;f
619230995;-3.7334887;-38.4968976;619230998;-3.7338741;-38.497037;0.000409835967187396;f
622392710;-3.789605;-38.4966347;622392475;-3.7892196;-38.4958301;0.000892140302869097;f
264954250;-3.8525082;-38.5465553;264954246;-3.8520697;-38.5475624;0.0010984228056585;f
482988559;-3.743021;-38.5613995;482988561;-3.7423146;-38.5615496;0.00072217101160333;t
265021081;-3.7341006;-38.5230674;265021086;-3.7349557;-38.5233893;0.000913682450305987;t
621557216;-3.7352899;-38.4979771;621557217;-3.7343345;-38.4976913;0.000997231567891976;t
621913208;-3.7315065;-38.4823278;621913209;-3.7322239;-38.4827892;0.00085296700991255;t
100514574;-3.7838181;-38.4392592;100490528;-3.7835599;-38.4387459;0.000574581700023079;f
846866482;-3.7289608;-38.5598362;846866483;-3.7298869;-38.5594768;0.0009933929585016;f
616060649;-3.7198115;-38.5587476;706450638;-3.7198436;-38.5555182;0.00322955953188171;f
1285207974;-3.7665656;-38.5694831;1285207926;-3.7674234;-38.5696875;0.000881816420804864;f
263284419;-3.7583885;-38.5586338;263284420;-3.7579688;-38.5582326;0.000580611341608925;f
622032094;-3.7759304;-38.4874582;616927854;-3.7762001;-38.4865228;0.000973504622481267;f
759730061;-3.7330995;-38.4585328;759730064;-3.7335666;-38.4582824;0.000529983556348344;f
253383466;-3.7771421;-38.5384755;263911807;-3.7764373;-38.5373659;0.00131451709764409;f
622393956;-3.7897656;-38.493974;622393904;-3.7896802;-38.4939688;8.55581673486642e-05;f
1355406287;-3.7555716;-38.633856;1355406514;-3.7564306;-38.6344008;0.00101719616593834;f
616541885;-3.7572154;-38.514065;616541920;-3.7570334;-38.5129814;0.00109877793935017;f
252736192;-3.8205626;-38.577675;712721773;-3.838591;-38.5835778;0.0189701411275724;t
1288548185;-3.7489438;-38.5663194;1288548387;-3.7488582;-38.5664374;0.000145778462058566;f
1275276088;-3.7676414;-38.5732663;1275276124;-3.7671275;-38.5735775;0.000600781699121471;t
264898985;-3.7310734;-38.5419684;264771070;-3.7318349;-38.5418282;0.000774298579361313;f
621557270;-3.7326237;-38.4892107;618050564;-3.7326211;-38.4887006;0.000510106626108325;t
622414457;-3.7741142;-38.4781031;622414407;-3.7751886;-38.4780256;0.00107719153821361;f
265203771;-3.71002;-38.5634367;265203775;-3.7102714;-38.5622939;0.00117012554881614;t
1295782776;-3.7650077;-38.5884315;1295782525;-3.7651433;-38.5885055;0.000154477700655222;f
265020981;-3.7619131;-38.5654207;1275276118;-3.7619882;-38.5654711;9.04442922499129e-05;t
621912948;-3.7393132;-38.4799468;621912944;-3.7387783;-38.4796163;0.000628767254234696;t
263929537;-3.7857482;-38.5388476;263929540;-3.7852468;-38.5393664;0.00072149525293101;f
621912825;-3.7399951;-38.4739315;621912827;-3.739975;-38.4739915;6.32772470934546e-05;f
1275276063;-3.7412123;-38.6140243;1270762020;-3.742762;-38.6137968;0.00156630978417338;t
1288548242;-3.7641628;-38.5785585;1275276048;-3.7632306;-38.5802991;0.00197450885032016;t
100470074;-3.7078481;-38.601765;100450176;-3.7065604;-38.6048453;0.00333862537281502;f
265626336;-3.7420158;-38.5320023;265626306;-3.742252;-38.5312457;0.000792612137179322;f
1327035207;-3.843809;-38.4892385;1327035200;-3.8436377;-38.489378;0.000220916137936577;f
252743215;-3.8425202;-38.562602;252743216;-3.8299724;-38.559984;0.012818003309408;t
622542218;-3.7471557;-38.4965277;621557195;-3.7462997;-38.4962305;0.000906125730789864;t
1283719760;-3.7604526;-38.6161012;1283719478;-3.7606934;-38.6161227;0.000241757916106032;t
499842300;-3.7656635;-38.6404123;499842301;-3.7656036;-38.6408329;0.000424843936050067;f
265021068;-3.7250822;-38.5337152;265021067;-3.7264953;-38.534142;0.00147614696084058;t
629736654;-3.7478582;-38.5469464;629737014;-3.7476915;-38.5471502;0.000263293239559219;f
263333542;-3.7573366;-38.600232;263333544;-3.7571636;-38.6001855;0.000179140308137422;f
1304307254;-3.7184049;-38.6093683;1304306852;-3.7188118;-38.6092181;0.000433736844181163;f
1289742079;-3.7134225;-38.5852004;1289742303;-3.7132858;-38.5866967;0.00150253139068653;f
622414459;-3.7618284;-38.4830224;616924060;-3.7618439;-38.483229;0.000207180621679199;f
1295783731;-3.7668759;-38.5894508;1295783330;-3.7682087;-38.5901481;0.00150418852874188;f
975719153;-3.8082328;-38.4794847;622050767;-3.8081267;-38.4793023;0.000211014146445135;f
265075237;-3.738904;-38.5520798;626124887;-3.7378725;-38.5523132;0.0010575763849478;f
1289742282;-3.7111783;-38.5881794;1289742260;-3.7096419;-38.5885925;0.00159096718067864;f
100456619;-3.7637297;-38.4741779;100480637;-3.7629571;-38.4757183;0.0017232942058708;f
626198544;-3.7580268;-38.5323396;626198604;-3.7595866;-38.5305066;0.00240683714446811;t
100430456;-3.7042504;-38.6294847;100499295;-3.7042508;-38.6302547;0.000770000103898921;f
1275276035;-3.7387179;-38.6136111;1275276027;-3.7386199;-38.6130547;0.000564964565261169;t
1302847889;-3.7362048;-38.5926176;1302847955;-3.7368206;-38.5923468;0.000672712628094601;f
263929520;-3.7868482;-38.535735;263929523;-3.7867916;-38.5361889;0.000457415314563147;f
1289742025;-3.7113108;-38.5865219;1289742284;-3.7119171;-38.5865756;0.000608673459253848;f
622032076;-3.7831314;-38.4811018;621912781;-3.7836972;-38.4810511;0.000568067011892085;t
626124801;-3.7336615;-38.5486738;626124741;-3.7341753;-38.5485665;0.000524884492055635;f
100443070;-3.6988184;-38.5897066;100510340;-3.698045;-38.589707;0.000773400103439275;f
990031774;-3.7564371;-38.5327127;990529322;-3.755906;-38.5322185;0.000725465953714206;f
264900319;-3.7474657;-38.5405139;264900321;-3.7471643;-38.5410801;0.000641423728904318;t
265639718;-3.7620428;-38.5463746;265639719;-3.7618175;-38.5462023;0.00028363247346005;f
622538509;-3.8096649;-38.5693709;622538468;-3.8106283;-38.5696284;0.000997219038124457;f
599631632;-3.7292506;-38.4928898;599631533;-3.7301975;-38.4932428;0.0010105585633689;t
263984780;-3.8385646;-38.5868523;263984781;-3.8385825;-38.5872024;0.000350557299173706;t
1326628340;-3.8394358;-38.4885301;1326628338;-3.8388706;-38.4888688;0.000658914812400125;t
253383445;-3.7779781;-38.5418889;253383447;-3.777991;-38.5410879;0.00080110386966546;f
253406734;-3.7497505;-38.4562602;253406735;-3.7497392;-38.4558176;0.000442744226387623;t
616325425;-3.7476444;-38.4683512;616325483;-3.748468;-38.4686048;0.000861759780913565;f
626198506;-3.7622554;-38.5371305;626198509;-3.7622554;-38.5369589;0.000171600000001604;f
680069357;-3.7606639;-38.4846438;616924088;-3.7607412;-38.4846345;7.78574338136571e-05;f
1288548455;-3.7721003;-38.5701282;1288548410;-3.7733915;-38.5691407;0.00162553181759114;f
622031866;-3.7924221;-38.4709123;622031867;-3.7923685;-38.4699467;0.000967086511125727;f
616297065;-3.7497672;-38.5080974;616297067;-3.7511773;-38.5085414;0.00147834975902255;t
628524527;-3.7762068;-38.5568373;628524530;-3.776171;-38.5569552;0.000123215461691486;f
1288548300;-3.7592151;-38.5696548;1285207943;-3.7596196;-38.5690507;0.000727019298234101;f
263323130;-3.7383002;-38.5989553;263323133;-3.7387518;-38.5990645;0.000464615109525803;f
616297143;-3.7320672;-38.4906887;616297153;-3.7324823;-38.4896158;0.0011504009822638;t
1355406203;-3.7472844;-38.6033773;1355406208;-3.7475285;-38.60346;0.000257728733361475;f
759730706;-3.7303481;-38.4578677;759730708;-3.730241;-38.4579106;0.000115372527058044;t
264771112;-3.7259697;-38.5399842;265626176;-3.7247809;-38.5396103;0.00124621292321965;f
1275276007;-3.7381285;-38.6123259;1270760907;-3.7375895;-38.6124118;0.000545801987903516;t
1295783067;-3.7558642;-38.5915474;1295783280;-3.7538791;-38.5905183;0.00223599392217611;f
1371756446;-3.8169875;-38.4830678;1371756512;-3.8166629;-38.4828457;0.000393311034680074;t
253383610;-3.7825773;-38.5332987;253383612;-3.7826109;-38.5335609;0.000264344093932789;t
263982064;-3.7612155;-38.6528738;263982060;-3.7612745;-38.6528191;8.045551565896e-05;t
263973589;-3.7347854;-38.6453301;263973590;-3.7364699;-38.6457106;0.00172693963415031;t
1295782577;-3.7617986;-38.5876748;1295783677;-3.7615659;-38.5881097;0.000493241624354197;f
1355406479;-3.7570952;-38.6213352;1355406322;-3.7584111;-38.6197879;0.00203118933140048;f
265626234;-3.7250773;-38.5427709;264771127;-3.7244087;-38.543777;0.00120799965645517;f
621557267;-3.7330672;-38.4910234;616297201;-3.7339811;-38.4913293;0.000963736488878652;t
100505024;-3.7014164;-38.6343622;100457780;-3.700643;-38.6346193;0.000815014091902292;f
622539868;-3.7566645;-38.5099494;616541849;-3.7576329;-38.5098379;0.000974797830322155;f
616060570;-3.7245;-38.541597;616060571;-3.7247676;-38.5408138;0.000827654517296409;f
263929679;-3.7837138;-38.527953;253390781;-3.7838563;-38.5283008;0.000375860466130804;t
1288548158;-3.7596075;-38.5757131;1295783793;-3.7600269;-38.5749102;0.000905839262786692;f
618052064;-3.7313269;-38.4999905;621557219;-3.7303224;-38.4996963;0.0010466966561539;t
1295783076;-3.7465938;-38.5953141;1295782662;-3.7464707;-38.5959042;0.000602803135356736;f
365796290;-3.7330993;-38.6607244;365796562;-3.7331133;-38.659909;0.000815520177555867;f
622050720;-3.7902364;-38.4753164;622031698;-3.7902061;-38.475279;4.81336680479374e-05;f
263911811;-3.7780518;-38.521361;263911812;-3.7778365;-38.521415;0.000221968668960203;f
1271040195;-3.7671641;-38.5968558;1271040193;-3.7669072;-38.5968611;0.000256954665262256;t
264943707;-3.77966;-38.5604318;264943703;-3.7800381;-38.5598555;0.000689261416305132;t
252749775;-3.7372577;-38.5286154;264770939;-3.7355568;-38.5280093;0.00180566276474823;f
629736405;-3.7501467;-38.539966;265639807;-3.7505049;-38.5395723;0.000532265845228891;f
263911803;-3.7747152;-38.5438514;263911807;-3.7764373;-38.5373659;0.00671024132651333;f
263929747;-3.7801724;-38.527852;263911825;-3.7799623;-38.5279814;0.000246751636265334;f
621912757;-3.7555842;-38.4834436;621912758;-3.7588388;-38.4831432;0.00326843407765863;t
621913270;-3.7466234;-38.4799782;621913271;-3.7470731;-38.4783474;0.0016916674407233;t
621557206;-3.7365632;-38.5005933;621557205;-3.7375785;-38.5009581;0.00107884805695715;t
1371756497;-3.8384506;-38.4799326;1371756437;-3.8380955;-38.4800806;0.000384707694231174;t
622032091;-3.7746617;-38.4916404;622032092;-3.7749829;-38.4905139;0.0011713973237103;f
622022547;-3.7736233;-38.4732619;622022510;-3.7748651;-38.4732298;0.00124221481636613;f
626124883;-3.7385036;-38.5556627;626124885;-3.738286;-38.5544866;0.00119606060465388;f
616924084;-3.7630965;-38.4836475;622032141;-3.7643094;-38.4835938;0.00121408817636927;f
265020891;-3.7199546;-38.5303887;265020892;-3.7198698;-38.5308077;0.000427495075988844;t
100459453;-3.7490393;-38.4836829;100483350;-3.7490395;-38.4841963;0.00051340003895864;f
622394111;-3.799304;-38.4779129;622394112;-3.7993789;-38.478739;0.000829488529152784;f
1285207943;-3.7596196;-38.5690507;1285207976;-3.7600151;-38.5684602;0.00071071126345466;f
1326628335;-3.8363047;-38.492945;1327035247;-3.836283;-38.4941094;0.00116460218529802;t
619231047;-3.7431173;-38.494084;571728178;-3.74341;-38.493172;0.000957819027791294;f
252743193;-3.8208831;-38.5582833;263929435;-3.8211504;-38.5583594;0.000277921751577952;t
622539568;-3.7862845;-38.5250822;622539588;-3.7864772;-38.5241381;0.000963565306555082;f
265207310;-3.7016547;-38.5842409;265207313;-3.7020002;-38.5836011;0.000727127423491374;t
263982024;-3.7678921;-38.6656165;263982025;-3.7679644;-38.6654358;0.00019462728483043;t
622538465;-3.8112064;-38.5678688;622538468;-3.8106283;-38.5696284;0.00185213168268334;f
263930091;-3.7628259;-38.52965;263930093;-3.7604765;-38.5286325;0.00256027080794041;f
264770287;-3.7752982;-38.5498933;264770288;-3.777914;-38.5468955;0.00397859453576476;f
1283719427;-3.7558063;-38.6113859;1283719640;-3.7557603;-38.6124618;0.00107688291378052;f
722643589;-3.8182152;-38.6321801;722643590;-3.8222489;-38.6292387;0.0049922509602367;f
1275276073;-3.7391567;-38.6135409;1275276127;-3.7396912;-38.6134553;0.000541311010418085;t
477116649;-3.7297629;-38.5132781;477466900;-3.7294314;-38.5143139;0.00108755408600823;t
1288548302;-3.756105;-38.5701771;1288548253;-3.7566827;-38.5705393;0.000681854918584939;f
100436878;-3.7539442;-38.4944599;100456295;-3.7534286;-38.4944601;0.000515600038789706;f
622031761;-3.7954342;-38.4773773;622422600;-3.7955754;-38.4790733;0.00170186763292826;t
344783788;-3.767734;-38.6363279;344782855;-3.76768;-38.6364152;0.000102651302966495;t
622542143;-3.7456383;-38.5014371;477358147;-3.7456883;-38.5014622;5.59464922947692e-05;t
622393300;-3.7846319;-38.4932986;622393335;-3.7856761;-38.4936287;0.00109513453511404;f
1194330552;-3.8277632;-38.6240908;1194330551;-3.8278274;-38.6238762;0.000223997321412117;t
759653633;-3.7139033;-38.473049;759653634;-3.7142674;-38.4724803;0.000675269205578554;t
253383394;-3.7794644;-38.5433318;253383395;-3.7793425;-38.5427233;0.00062058992901771;t
622394089;-3.7964992;-38.4747264;616918377;-3.7965479;-38.4755422;0.000817252304981036;f
253406491;-3.7608357;-38.5196477;253406492;-3.7607438;-38.5195277;0.000151147643053274;t
253406537;-3.7612519;-38.5178087;253406538;-3.7610552;-38.5177851;0.000198110701377519;t
263973459;-3.7394477;-38.6371018;263973462;-3.7389294;-38.6394908;0.00244457683249477;t
264955252;-3.7982405;-38.479731;264955253;-3.7969841;-38.4798307;0.0012603495745228;t
622394308;-3.8085098;-38.4520247;622394311;-3.8084463;-38.4508119;0.00121446123446216;f
265206704;-3.6816831;-38.6616357;265206707;-3.682053;-38.661436;0.000420364246812638;t
321006576;-3.7682991;-38.4365109;321006575;-3.7687289;-38.4365717;0.000434079117212551;f
599631361;-3.7257669;-38.5036742;599631364;-3.7260505;-38.5027074;0.00100753719534363;f
